identifier,y_sim,y_exp,smiles,fold
CHEMBL4638879,-7.96706,70.0,Cc1ccc2CNCCN3CC(C)(C)c1c23,2
CHEMBL424384,-10.37989,70.0,Nc1cc(Cl)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3SCCCN2c13,1
CHEMBL311614,-9.40579,70.0,Clc1ccc(Cl)c(c1)-c1cc(Cl)cc2CC3CCNCCN3c12,1
CHEMBL4293973,-10.86844,70.0,Cc1cc(OCCCN2CCN(CC2)c2ccc(Cl)cc2)c2c(C)cc(=O)oc2c1,1
CHEMBL3084512,-8.88578,70.1,O[C@@]1(C[C@@H]2CC[C@H](C1)N2Cc1csc2ccccc12)c1ccc(Cl)cc1,3
CHEMBL3642814,-10.37514,70.5,O=S(=O)(N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1)c1ccccc1,3
CHEMBL2377590,-11.82007,71.0,Fc1ccc2[nH]cc(C3CCN(CCCCN4C(=O)CC(C4=O)c4c[nH]c5ccccc45)CC3)c2c1,4
CHEMBL3402668,-9.36124,71.0,Cl.CN(C)[C@@H]1C[C@@H](c2ccc(F)cc2)c2ccccc2C1,1
CHEMBL1940404,-8.60513,72.0,OC1(CCN(CCCOc2ccc(F)cc2)CC1)c1ccc(Cl)cc1,2
CHEMBL1940403,-8.86357,72.0,OC1(CCN(CCCSc2ccc(F)cc2)CC1)c1ccc(Cl)cc1,1
CHEMBL2337500,-8.43171,72.0,Cl.Clc1ccc2[C@H]3CNC[C@@H]3NC(=O)c2c1Cl,4
CHEMBL255229,-9.61561,72.0,CCCN1CCc2cccc-3c2[C@H]1Cc1cccc(OC(C)=O)c-31,1
CHEMBL4799934,-10.53627,72.2,CC(=O)Nc1ccc(OCC(O)CN2CCC(CC2)c2noc3cc(F)ccc23)cc1,0
CHEMBL3695428,-10.07513,72.9,CC(C)CCC(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,1
CHEMBL17157,-10.76107,73.0,CC(C)(C)c1ccc(cc1)C(O)CCCN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1,1
CHEMBL2397891,-8.77113,73.0,O=C1N2CCNC[C@H]2Cc2cccc(C3CC3)c12,1
CHEMBL4632519,-9.35912,73.0,Clc1ccc(cc1)N1CCN(CCCCCCN2C(=O)[C@H]3[C@@H]4CC[C@@H](C4)[C@H]3C2=O)CC1,2
CHEMBL203013,-8.2092,74.0,C[C@@H]1CNC[C@H]2Cc3ccc(COCC4CC4)nc3N12,0
CHEMBL3402669,-9.96195,74.0,Cl.CN(C)[C@H]1C[C@H](c2cccc(c2)[N+]([O-])=O)c2ccccc2C1,2
CHEMBL2112371,-10.33134,74.1,CNC[C@@H]1C[C@@H]2[C@@H](O1)c1ccccc1Cc1ccccc21,0
CHEMBL429202,-10.30721,74.13,Clc1ccc(OC2CCN(CCN3CCCc4ccccc4C3=O)CC2)cc1,0
CHEMBL3813855,-10.20413,75.0,COc1ccc(CCN(CCCc2ccccc2I)CCc2ccc3OCOc3c2)cc1OC,2
CHEMBL4129293,-10.11759,75.0,CC(=O)c1c(OCCCN2CCN(CC2)c2ccccc2C#N)ccc2c(C)cc(=O)oc12,4
CHEMBL4202947,-11.11253,75.0,Fc1ccc(cc1)C1=CCN(CCN2CCC3(C2)C(=O)Nc2ccccc32)CC1,2
CHEMBL3642773,-9.88305,75.2,CC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nc(C)cc3occc23)CC1,0
CHEMBL394541,-10.51604,75.3,COc1ccccc1N1CCN(C\C=C\CNC(=O)c2ccc(cc2)-c2ccccn2)CC1,3
CHEMBL150161,-9.91463,75.8,OC1(CCN(CCCC(=O)c2ccc(F)cc2)C1)c1ccc(Cl)cc1,0
CHEMBL4093980,-9.96702,75.8,Clc1cccc(N2CCN(CCCN3C(=O)COc4ccccc34)CC2)c1Cl,0
CHEMBL4871850,-10.45276,75.9,Fc1ccc2C(=O)C(CCN3CCN(CC3)c3ccccn3)Cc2c1,0
CHEMBL3642775,-9.72516,75.9,Cc1cc2occc2c(n1)N1CCN(CC[C@H]2CC[C@@H](CC2)NC(=O)CC2CCOCC2)CC1,3
CHEMBL71724,-9.76023,76.0,COc1ccc(cc1)N1CCN(CCC2OCCc3ccccc23)CC1,3
CHEMBL4212812,-9.58632,76.0,Cl.Cl.Cc1cc(OCCCN2CCN(CC2)c2ccccc2)ccc1Cl,4
CHEMBL4245997,-12.16456,76.0,O=S(=O)(N1CCC[C@@H]1CCN1CCN(CC1)c1cccc2[nH]ccc12)c1cncc2ccccc12,4
CHEMBL3358506,-10.69493,77.0,Cc1cccc(c1)N1CCN(CCCCNC(=O)[C@H]2CCc3ccccc3N2)CC1,4
CHEMBL3326993,-9.8947,77.0,COc1ccccc1N1CCN(CCCCCC(=O)NCc2ccccc2-c2ccccc2Cl)CC1,3
CHEMBL4780335,-11.14842,77.3,C[C@H]1CN(CC[C@H]2CC[C@@H](CC2)NC(=O)c2ccco2)CCc2ccc(Cl)cc12,3
CHEMBL3695438,-10.17108,77.3,C\C=C\CC(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,4
CHEMBL275343,-10.76492,77.62,Clc1ccc(cc1)C(=O)C1CCN(CCN2CCCc3ccccc3C2=O)CC1,0
CHEMBL483388,-7.28352,78.0,CCCCCCc1ccc(CCN)cc1,3
CHEMBL4072821,-9.18055,78.0,CCOC(=O)c1cc2cc(OCCCCN3CCN(CC3)c3ccccc3OC)ccn2n1,4
CHEMBL4641860,10.54986,79.0,COc1c(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOc2ccc(cc2)C2CCN(CC2)c2ccn3c(CC4CC4)nnc3c2Cl)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,3
CHEMBL352182,-10.42434,79.0,Nc1cc(Br)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3SCCCN2c13,0
CHEMBL2337492,-9.44384,79.0,Cl.CN1[C@H]2CNC[C@@H]2c2cccc(c2C1=O)C(F)(F)F,2
CHEMBL428879,-10.79126,79.43,CSc1cc2CCN(C(=O)Nc3cccc(c3)-c3cccnc3)c2cc1C(F)(F)F,1
CHEMBL1632210,-11.22312,79.43,Cc1ccc2c(cccc2n1)N1CCN(CCc2cccc(NC(=O)c3ccccc3)c2)CC1,1
CHEMBL299938,-10.25408,79.43,Cc1cc2CCN(C(=O)Nc3ccc(Oc4cncnc4C)nc3)c2cc1C(F)(F)F,1
CHEMBL574985,-7.48775,79.43,C[C@@H](N)Cn1ccc2cc(F)c(Cl)cc12,4
CHEMBL2179678,-11.51435,79.43,Cn1cc2c(OCC3CCN(CCc4ccccc4)CC3)nc3ccccc3c2c1,1
CHEMBL1278019,-8.1559,79.43,OC(=O)C1(F)CCCN(C1)C1CC[C@@]2(C1)Cc1ccccc1Cc1ccccc21,3
CHEMBL1277770,-9.22626,79.43,OC(=O)C1CCN(CC1)C1CC[C@@]2(C1)Cc1ccccc1Cc1ccccc21,4
CHEMBL1222554,-11.12214,79.43,CC(C)(CN1CCN(CC1)C1=Cc2ccccc2Cn2ccnc12)C(O)=O,1
CHEMBL1277854,-8.96944,79.43,OC(=O)C1=CCN(CC1)C1CCC2(C1)Cc1ccccc1Cc1ccccc21,3
CHEMBL291949,-10.36447,79.43,Cc1cc2CCN(C(=O)Nc3ccc(OCc4ccncc4)nc3)c2cc1Cl,2
CHEMBL3589587,-7.92358,79.43,COc1cc(CCNCc2cccnc2OC)c(OC)cc1Br,2
CHEMBL3216126,-10.62181,79.43,Cl.Cl.CC(C)n1nc(C(=O)NCC2CCN(CCc3ccc(N)cc3)CC2)c2ccccc12,3
CHEMBL3220216,-11.53622,79.43,Cc1nc2c(CC(CN3CCC(=CC3)c3c[nH]c4cc(F)ccc34)CC2=O)o1,4
CHEMBL3695402,-10.6027,79.7,O=S(=O)(N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1)c1ccccc1,3
CHEMBL3402657,-8.84425,80.0,Cl.CN(C)[C@@H]1C[C@@H](C2CCCCC2)c2ccccc2C1,3
CHEMBL3402671,-9.94354,80.0,Cl.CN(C)[C@H]1C[C@H](c2cccc(c2)C(F)(F)F)c2ccccc2C1,1
CHEMBL328356,-10.73687,80.7,CN(C)CC1C[C@H]2[C@H](O1)c1ccccc1N(C)c1ccccc21,4
CHEMBL3287406,-8.71045,81.0,Clc1cccc(N2CCN(CCCCOc3ccn4nc(cc4c3)C#N)CC2)c1Cl,0
CHEMBL2397887,-8.4985,81.0,C[C@@H]1CNC[C@H]2Cc3ccccc3C(=O)N12,4
CHEMBL1940408,-9.43798,81.0,Fc1ccc(CCCCN2CCN(CC2)c2ccc(Cl)cc2)cc1,1
CHEMBL4635363,-9.87843,81.0,Clc1cccc(c1)N1CCN(CCCCCCN2C(=O)[C@H]3[C@@H]4CC[C@@H](C4)[C@H]3C2=O)CC1,2
CHEMBL494947,-8.46828,81.0,Clc1cccc(COc2cncc(n2)N2CCNCC2)c1,1
CHEMBL311726,-8.80215,82.0,Clc1ccccc1-c1cccc2CC3CCNCCN3c12,2
CHEMBL256623,-7.09265,82.0,C[C@H](N)Cn1ncc2ccc(F)cc12,3
CHEMBL4242170,-12.16456,82.0,O=S(=O)(N1CCC[C@H]1CCN1CCN(CC1)c1cccc2[nH]ccc12)c1cncc2ccccc12,2
CHEMBL490613,-11.24763,83.0,FC(F)(F)c1cccc(c1)N1CCN(CCCCn2nc(ccc2=O)-n2ccc3ccccc23)CC1,1
CHEMBL78164,-7.87853,83.0,N#Cc1c2CCNCCn2c2ccccc12,2
CHEMBL3358510,-9.65664,83.0,Cc1cccc(n1)N1CCN(CCCCNC(=O)c2ccccc2)CC1,2
CHEMBL3589589,-7.76577,83.18,COc1cc(CCNCc2cccnc2)c(OC)cc1Br,3
CHEMBL3609167,-10.4317,83.38,OCCN1CCN(CC1)c1nc(Nc2cccc(O)c2)c2ccccc2n1,2
CHEMBL593988,-9.64268,84.0,CN(C)CCC1c2ccccc2Cc2ccccc12,3
CHEMBL3613873,-10.1538,84.0,COc1ccccc1N1CCN(CCCc2cn(nn2)-c2ccn3nccc3c2)CC1,4
CHEMBL2397892,-8.76456,84.0,FC(F)(F)c1cccc2C[C@@H]3CNCCN3C(=O)c12,0
CHEMBL2397878,-7.65119,85.0,COc1ccc2C[C@@H]3CNCCN3C(=O)c2c1,0
CHEMBL2397877,-7.84439,85.0,Clc1ccc2C[C@@H]3CNCCN3C(=O)c2c1,0
CHEMBL1080884,-8.12265,86.0,Fc1ccc(OC[C@@H]2CNCCO2)c2CCCc12,2
CHEMBL373531,-7.65102,86.0,COc1ccc(Cl)c2C(=O)N3CCNC[C@H]3c12,3
CHEMBL1822892,-8.12265,86.0,Cl.Fc1ccc(OC[C@@H]2CNCCO2)c2CCCc12,4
CHEMBL92337,-11.04417,86.5,OCCN1CCN(CC2C[C@H]3[C@H](O2)c2ccccc2Cc2ccccc32)CC1,2
CHEMBL3695403,-11.49952,86.8,Fc1ccc(cc1)S(=O)(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,3
CHEMBL3642776,-8.72163,86.9,COCCC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nc(C)cc3occc23)CC1,2
CHEMBL272755,-8.55863,87.0,C[C@H](N)Cn1ncc2ccc3oc(cc3c12)C(C)C,1
CHEMBL310497,-9.35805,88.0,Cc1ccccc1-c1cc(Cl)cc2CC3CCNCCN3c12,0
CHEMBL1215726,-9.55696,88.0,Fc1ccc(CCN2CCN(CC2)C(=O)Nc2n[nH]cc2Br)cc1,2
CHEMBL18762,-7.08424,88.5,CCCNC(C)Cc1cc(OC)c(Br)cc1OC,4
CHEMBL242434,-9.02776,88.7,CC(=O)OC(CCNC(=O)c1ccc(cc1)-c1ccccn1)CN1CCN(CC1)c1cccc(Cl)c1Cl,2
CHEMBL257503,-7.4814,89.0,C[C@H](N)Cn1ncc2cc(F)ccc12,0
CHEMBL3321790,-8.68092,89.0,OC1(CC2CCC(C1)N2CCCSc1ccc(F)cc1)c1ccc(Cl)cc1,3
CHEMBL3613877,-10.00329,89.0,COc1ccccc1N1CCN(CCc2cn(nn2)-c2ccn3ncc(C=O)c3c2)CC1,1
CHEMBL2326175,-9.58849,89.0,CN1CCC(CC1)c1cn(-c2ccc(F)cc2)c2ccc(cc12)-c1ncn(C)n1,2
CHEMBL603417,-9.78232,89.0,CC1CCCCN1CCc1cccc2[nH]cc(c12)S(=O)(=O)c1ccccc1,1
CHEMBL3590080,-10.52892,89.0,CCCN(CCCCNC(=O)\C=C\c1ccc(F)cc1)C1Cc2ccccc2C1,2
CHEMBL3695416,-9.40653,89.6,CN(C)C(=O)CCC(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,2
CHEMBL405717,-7.48286,90.0,CNc1ccc2CCNCCc2c1Cl,3
CHEMBL2312640,-10.32698,90.0,Clc1cccc(N2CCN(CCCCNS(=O)(=O)c3cncc4ccccc34)CC2)c1Cl,3
CHEMBL164744,-10.5766,90.0,Fc1ccc(C(=O)CCCN2CC[C@H]3[C@@H](C2)c2cccc4SCCCN3c24)c(NC=O)c1,3
CHEMBL164909,-10.76603,90.0,Nc1cc(O)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3SCCCN2c13,3
CHEMBL4586327,-6.98939,90.4,CCc1cc(Cl)c(OC)c(c1)N1CCNCC1,2
CHEMBL93321,-9.84913,90.5,CN(C)CC1C[C@H]2[C@H](O1)c1ccccc1COc1ccccc21,1
CHEMBL4130132,-10.14372,91.0,CC(=O)c1c(OCCCCN2CCN(CC2)c2ccccc2C#N)ccc2c(C)cc(=O)oc12,3
CHEMBL375302,-8.72117,91.0,CC[C@@H]1NCCN2[C@@H]1c1cccc(c1C2=O)C(F)(F)F,1
CHEMBL4247770,-10.59854,91.0,O=S(=O)(N1CCC[C@H]1CCN1CCN(CC1)c1cccc2OCCOc12)c1cncc2ccccc12,0
CHEMBL4060461,-9.67329,91.0,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(\C=N\O)c3c2)CC1,2
CHEMBL4454105,-10.40055,91.0,O=C1N(CCCCCCN2CCN(CC2)c2cccc3ccccc23)S(=O)(=O)c2ccccc12,1
CHEMBL2022273,-11.20098,92.0,Clc1ccc2Oc3ncccc3C(=Nc2c1)N1CCN(CC1)C1CCCCC1,4
CHEMBL194994,-9.90475,92.0,CN(C)C[C@H]1C[C@@H]2[C@@H](O1)c1ccccc1Oc1ccccc21,1
CHEMBL403550,-10.00559,92.0,CCCCC(=O)Oc1cccc2C[C@H]3N(CCC)CCc4cccc(c34)-c12,1
CHEMBL595158,-9.58973,92.0,CNCCC1c2ccccc2Cc2ccccc12,3
CHEMBL3609160,-9.59786,92.05,OCCN1CCN(CC1)c1nc(Nc2ccc(Br)cc2)c2ccccc2n1,2
CHEMBL330713,-9.90475,92.6,CN(C)CC1C[C@@H]2[C@H](O1)c1ccccc1Oc1ccccc21,0
CHEMBL398175,-10.39005,92.7,Cc1cccc(n1)-c1ccc(cc1)C(=O)NC\C=C\CN1CCN(CC1)c1cccc(Cl)c1Cl,1
CHEMBL262862,-7.39201,93.0,Clc1ccc2CCNCCc2c1Cl,2
CHEMBL220754,-9.46016,93.0,COc1ccc(Cn2nnc(C(=O)NCCCCCN3CCN(CC3)c3ccccc3OC)c2C)cc1,2
CHEMBL107912,-10.7199,93.2,Nc1nc(SCCN2CCN(Cc3cccc(c3)C(F)(F)F)CC2)nc(N)c1Cc1ccccc1O,2
CHEMBL3695426,-9.87853,93.4,CCCC(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,1
CHEMBL11,-8.88326,94.0,CN(C)CCCN1c2ccccc2CCc2ccccc12,0
CHEMBL4105030,-10.2376,94.0,COc1ccccc1N1CCN(CCCCOc2ccn3nc(\C=N\O)cc3c2)CC1,3
CHEMBL4746695,-9.33697,94.0,Fc1ccc(CCCCN2C3CCC2CN(C3)c2ccc(Cl)cn2)cc1,2
CHEMBL172266,-6.52728,94.2,COc1cc(CC(C)N(C)C)c(OC)cc1Br,1
CHEMBL516580,-9.87733,95.0,CCCCCCC(=O)Oc1cccc2C[C@H]3N(CCC)CCc4cccc(c34)-c12,0
CHEMBL423206,-11.49335,95.0,Fc1ccc2OC3(CCN(CC3)C3CCc4ccccc4C3)CCc2c1,2
CHEMBL427007,-11.93076,95.0,CN(C)c1ccc2on(C[C@@H]3C[C@@H]4[C@H](O3)c3cc(Br)ccc3Oc3ccccc43)c2c1,1
CHEMBL4644872,-7.96297,96.0,CC1CN2CCNCc3cc(C)c(Cl)c1c23,0
CHEMBL4584504,-11.16881,96.0,Oc1ccc(cc1)-c1ccc(CNCCc2c[nH]c3cc(F)ccc23)o1,0
CHEMBL370780,-11.11127,97.0,CCOC(=O)c1ccc2on(C[C@@H]3C[C@@H]4[C@H](O3)c3cc(Br)ccc3Oc3ccccc43)c2c1,3
CHEMBL1774384,-9.48964,98.0,FC(CCNC(=O)c1ccc(cc1)-c1ccccn1)CN1CCN(CC1)c1cccc(Cl)c1Cl,3
CHEMBL3358501,-10.71041,98.0,O=C(NCCCCN1CCN(CC1)c1ccccc1)c1ccc2ccccc2n1,2
CHEMBL3289971,-10.4816,98.0,Fc1ccc(cc1Cl)S(=O)(=O)NCCCN1CCN(CC1)c1noc2ccccc12,1
CHEMBL358522,-7.98388,98.2,N[C@@H]1C[C@H]1c1c[nH]c2ccccc12,4
CHEMBL261490,-7.89902,99.0,C1Cc2ccc3ccoc3c2CCN1,0
CHEMBL74766,-10.15641,99.0,C1CNCC2(C1)c1ccccc1Cc1ccccc21,2
CHEMBL4163265,-8.92551,99.0,Fc1ccccc1N1CCN(CCCNc2cncc(Cl)n2)CC1,0
CHEMBL3973844,-8.52547,99.14,CC1CN(CC(C)O1)c1ccc(cc1)C(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2noc3ccc(F)cc23)CC1,2
CHEMBL43929,-8.93245,100.0,Clc1cc2N(CCc2cc1I)C(=O)Nc1cccnc1,4
CHEMBL2115252,-7.50858,100.0,C[C@@H](N)Cn1ccc2cc(F)c(F)cc12,0
CHEMBL1222763,-11.43116,100.0,CC(C)(CN1CCN(CC1)C1=Cc2ccccc2Cn2cc(F)nc12)C(O)=O,0
CHEMBL14864,-10.59816,100.0,COc1cc2CCN(C(=O)Nc3cncc(c3)-c3cnccc3C)c2cc1C(F)(F)F,4
CHEMBL127307,-9.82399,100.0,CN(C)[C@H]1C[C@H](c2ccccc2)c2ccccc2C1,1
CHEMBL55344,-11.13073,100.0,Cc1cc2CCN(C(=O)Nc3ccc(COc4ccccn4)nc3)c2cc1C(F)(F)F,1
CHEMBL55969,-10.56572,100.0,Cc1cc2CCN(C(=O)Nc3ccc(OCc4cncn4C)nc3)c2cc1C(F)(F)F,2
CHEMBL320145,-8.34944,100.0,CC(N)Cn1ccc2Cc3ccc(Br)cc3-c12,2
CHEMBL317677,-7.49188,100.0,CC(N)Cn1ccc2c(C)cccc12,1
CHEMBL143352,-9.47951,100.0,COc1ccccc1N1CCN(CCCCNC(=O)c2cccn3nccc23)CC1,1
CHEMBL14726,-10.54721,100.0,COc1cc2CCN(C(=O)Nc3ccc(Oc4cccnc4)nc3)c2cc1C(F)(F)F,4
CHEMBL328761,-8.72303,100.0,CC(N)Cn1ccc2c1-c1cc(C)ccc1C2(C)C,3
CHEMBL131495,-10.81189,100.0,Fc1ccc2[nH]cc(C3=CCN(CCCCN4C(=O)c5ccccc5C4=O)CC3)c2c1,1
CHEMBL1277311,-10.73381,100.0,OC(=O)[C@@H]1CCCN(C1)C1CCC2(C1)Cc1ccccc1Oc1ccccc21,3
CHEMBL158973,-4.51075,100.0,CN(C)CCSC(C)(C)C,3
CHEMBL2179677,-11.301,100.0,Cl.CC(C)n1cc2c(OCC3CCN(CCc4ccccc4)CC3)nc3ccccc3c2c1,3
CHEMBL2179697,-11.01366,100.0,Cl.CC(C)n1nc(C(=O)NCC2CCN(CCc3ccccn3)CC2)c2ccccc12,3
CHEMBL1278112,-8.58605,100.0,OC(=O)C1CN(CCO1)C1CC[C@@]2(C1)Cc1ccccc1Cc1ccccc21,2
CHEMBL4205783,-11.74395,100.0,Clc1ccc(cc1)-c1nn(Cc2ccccc2)c2CCNCCc12,4
CHEMBL1277679,-8.5281,100.0,OC(=O)C1(O)CCN(CC1)C1CCC2(C1)Cc1ccccc1Cc1ccccc21,1
CHEMBL3358514,-9.23049,100.0,O=C(NCCCCN1CCN(CC1)c1ccccc1)c1ccccn1,4
CHEMBL294030,-10.45637,100.0,Cc1cc2CCN(C(=O)Nc3ccc(Oc4cccnc4Cl)nc3)c2cc1Cl,4
CHEMBL4785566,-7.82296,100.0,COCc1ccnc2N3CCNC[C@H]3CCc12,4
CHEMBL4069145,-9.511,100.0,COc1ccccc1N1CCN(CCCCOc2ccc3c(\C=N\O)cnn3c2)CC1,1
CHEMBL4586353,-10.57642,100.0,Cl.Cc1nc(N)[nH]c1-c1cn(c2ccccc12)S(=O)(=O)c1ccccc1,1
CHEMBL5180016,-9.34556,101.0,COc1cc2C[C@@H]3N(C)CCc4cc(OCC=C)c(OC)c(-c2cc1OC)c34,4
CHEMBL364534,-8.23361,102.0,C[C@@H]1CNC[C@@H]2Cc3ccc(C)c(C)c3N12,2
CHEMBL310540,-9.00593,102.0,Clc1cc2CC3CCNCCN3c2c(c1)-c1ccccc1Cl,2
CHEMBL515553,-10.78526,102.0,CC1CC2(C)CC(=O)C1C1C2C(=O)N(CCCCN2CCN(CC2)c2ccc(F)cc2)C1=O,1
CHEMBL96732,-10.46609,102.0,CN(C)CC1C[C@@H]2[C@H](O1)c1ccccc1Cc1ccccc21,0
CHEMBL4213789,-10.39778,102.0,CC(=O)c1c(OCCCN2CCN(CC2)c2cc(C)ccc2C)ccc2c(C)cc(=O)oc12,2
CHEMBL4174330,-9.04809,102.0,Fc1ccc(cc1)N1CCN(CCNc2cncc(Cl)n2)CC1,3
CHEMBL572721,-10.07011,102.33,CSc1ncc2C(=O)CC(CN3CCC(CC3)C(=O)c3ccc(F)cc3)Cc2n1,3
CHEMBL3815066,-10.45882,103.0,COc1ccc(CCN(CCCc2cccc(Br)c2)CCc2ccc3OCOc3c2)cc1OC,4
CHEMBL597,-9.31559,103.0,Cc1ccc(cc1)N(CC1=NCCN1)c1cccc(O)c1,0
CHEMBL43064,-10.39503,103.0,C(\C=C\c1ccccc1)N1CCN(CC1)C(c1ccccc1)c1ccccc1,3
CHEMBL3695429,-9.78884,103.3,CCCCC(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,4
CHEMBL327651,-10.46609,104.0,CN(C)C[C@@H]1C[C@@H]2[C@@H](O1)c1ccccc1Cc1ccccc21,2
CHEMBL197135,-9.94754,104.0,CN(C)C[C@@H]1C[C@@H]2[C@H](O1)c1cc(F)ccc1Oc1ccccc21,4
CHEMBL58845,-8.88711,105.0,COc1ccc2[nH]cc(CCNCc3ccc(N)cc3)c2c1,1
CHEMBL244775,-9.49482,105.0,[O-][N+]1(C\C=C\CNC(=O)c2ccc(cc2)-c2ccccn2)CCN(CC1)c1cccc(Cl)c1Cl,2
CHEMBL437314,-7.07369,105.0,C[C@@H](N)Cn1ncc2ccc(O)cc12,1
CHEMBL293932,-8.65994,105.0,COc1ccc2[nH]cc(CCNCc3ccc(Cl)cc3)c2c1,1
CHEMBL4866981,-10.63431,105.0,O=C1N(CCCCCN2CCN(CC2)c2cccc3ccccc23)S(=O)(=O)c2ccccc12,3
CHEMBL4286737,-10.77649,106.0,COc1cccc(c1)N1CCN(CCCOc2cc(C)cc3oc(=O)cc(C)c23)CC1,4
CHEMBL340816,-10.40918,106.0,Fc1ccc(cc1)C(=O)CCCN1C2CCC1CC(C2)c1ccccc1,0
CHEMBL13086,-6.12958,106.0,CN(C)CCc1c[nH]c2sccc12,4
CHEMBL484380,-9.54291,107.0,NCC1c2ccccc2Cc2cc(O)ccc12,1
CHEMBL4469860,-10.34549,107.0,Cl.CCc1nc(N)[nH]c1-c1cn(c2ccccc12)S(=O)(=O)c1ccccc1,0
CHEMBL4875079,-10.17731,107.15,OC(=O)C(O)=O.CC(=O)Nc1ccc(cc1)C(=O)CCCN1CCN(CC1)c1ccccn1,1
CHEMBL3695440,-10.25212,107.3,O=CN[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,0
CHEMBL2397915,-8.79183,108.0,FC(F)(F)c1ccc2C[C@@H]3CNCCN3C(=O)c2c1,0
CHEMBL515342,-10.42947,109.0,CCCCCC(=O)Oc1cccc2C[C@H]3N(CCC)CCc4cccc(c34)-c12,4
CHEMBL515187,-9.73858,109.0,CCCN1CCc2cccc-3c2[C@H]1Cc1cccc(OC(=O)CC)c-31,3
CHEMBL4764692,-9.20717,109.0,CC(=O)Nc1ccc(OCCCN2CCN(CC2)c2cccc3ccsc23)cc1,0
CHEMBL3609159,-9.60782,109.17,OCCN1CCN(CC1)c1nc(Nc2ccc(Cl)cc2)c2ccccc2n1,1
CHEMBL476935,-9.55468,109.6,Fc1ccc(cc1)C(=O)CCCN1CCN(CC1)c1ccc(Cl)cc1,3
CHEMBL473197,-9.67332,109.65,CC1CC2(C)CC(=O)C1C1C2C(=O)N(OCCCN2CCN(CC2)c2cccc(Cl)c2)C1=O,3
CHEMBL4866058,-10.28735,109.65,Clc1ccc2CC(CCN3CCN(CC3)c3ccccn3)Cc2c1,0
CHEMBL2397889,-8.28931,110.0,Cc1cccc2C[C@@H]3CNCCN3C(=O)c12,2
CHEMBL395110,-9.31592,110.0,CN1CCCC(CN2c3ccccc3Sc3ccccc23)C1,4
CHEMBL218607,-10.70434,110.0,CCCc1c(nnn1Cc1ccccc1)C(=O)NCCCCN1CCN(CC1)c1ccccc1OC,4
CHEMBL595457,-9.64875,110.0,CC(C)NCCc1cccc2[nH]cc(c12)S(=O)(=O)c1ccccc1,3
CHEMBL3402677,-9.43625,110.0,Cl.CN(C)[C@H]1C[C@H](c2cccc(F)c2)c2ccccc2C1,4
CHEMBL187888,-7.56296,110.0,C[C@@H]1CNC[C@H]2Cc3ccc(cc3N12)C#N,2
CHEMBL4639400,-9.38777,110.0,COc1cc2CCN(C)C3Cc4ccc(N)cc4-c(c1OCC1CC1)c23,4
CHEMBL220274,-8.29177,110.0,FC(F)(F)c1cccc2C3CNCCN3C(=O)c12,0
CHEMBL72611,-9.8601,110.0,C1CC2(CN1)c1ccccc1CCc1ccccc21,1
CHEMBL4636318,-9.29262,110.0,COc1cc2CCN(C)C3Cc4ccc(N)cc4-c(c1OC1CC1)c23,0
CHEMBL4241830,-10.70308,110.0,O=S(=O)(N1CCC[C@H]1CCN1CCN(CC1)c1cccc2OCCOc12)c1cccc2ncccc12,4
CHEMBL4063235,-9.38286,110.0,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(C#N)c3c2)CC1,3
CHEMBL3289977,-11.65418,110.0,O=S(=O)(NCCCN1CCN(CC1)c1noc2ccccc12)c1ccc2ccccc2c1,4
CHEMBL4645193,5.52926,110.0,COc1c(OCCOCCOCCOCCOCCOCCOCCOCCOc2ccc(cc2)C2CCN(CC2)c2ccn3c(CC4CC4)nnc3c2Cl)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,4
CHEMBL3358511,-9.44795,110.0,COc1cccc(n1)N1CCN(CCCCNC(=O)c2ccccc2)CC1,3
CHEMBL2397897,-8.1219,111.0,CCc1ccc2C[C@@H]3CNCCN3C(=O)c2c1,3
